image,damage_id,damage_type,damage_name_ko,pixel_nodes_json,world_center_x_m,world_center_y_m,world_center_z_m,length_px,length_m,width_px,width_m,area_m2,source_image_path,tile_original_paths_json,tile_overlay_paths_json
DJI_20250702162237_0020_V.JPG,D004556,SPL,박락,"[[3043.0,976.5],[3042.5,977.0],[3042.0,977.5],[3041.5,978.0]]",243048.93128014,431243.13562775,85.56140995,,,,,8.0243e-06,원본사진/DJI_20250702162237_0020_V.JPG,"[""512원본타일/DJI_20250702162237_0020_V__x02560_y00512.png""]","[""512모델예측오버레이/DJI_20250702162237_0020_V__x02560_y00512.png""]"
DJI_20250702162237_0020_V.JPG,D004557,SPL,박락,"[[3034.0,979.5],[3033.5,980.0],[3033.0,980.5],[3032.0,980.5],[3031.5,981.0],[3031.0,981.5],[3030.0,981.5],[3029.5,981.0],[3029.0,980.5],[3028.0,980.5],[3027.0,980.5],[3026.0,980.5],[3025.5,981.0],[3025.0,981.5],[3024.0,981.5],[3023.0,981.5],[3022.5,982.0],[3022.5,983.0],[3022.0,983.5],[3021.5,984.0],[3021.0,984.5],[3020.5,985.0]]",243048.92374992,431243.14657593,85.5573802,,,,,4.69348e-05,원본사진/DJI_20250702162237_0020_V.JPG,"[""512원본타일/DJI_20250702162237_0020_V__x02560_y00512.png""]","[""512모델예측오버레이/DJI_20250702162237_0020_V__x02560_y00512.png""]"
DJI_20250702162237_0020_V.JPG,D004558,SPL,박락,"[[3507.0,991.5],[3507.5,991.0],[3507.5,990.0],[3508.0,989.5],[3508.5,989.0],[3509.0,988.5],[3510.0,988.5],[3510.5,988.0],[3511.0,987.5],[3511.5,987.0],[3512.0,986.5],[3512.5,986.0],[3512.5,985.0],[3512.5,984.0],[3512.5,983.0],[3513.0,982.5],[3513.5,982.0]]",243049.04134083,431242.78678131,85.54737329,,,,,8.86381e-05,원본사진/DJI_20250702162237_0020_V.JPG,"[""512원본타일/DJI_20250702162237_0020_V__x03072_y00512.png""]","[""512모델예측오버레이/DJI_20250702162237_0020_V__x03072_y00512.png""]"
DJI_20250702162237_0020_V.JPG,D004559,SPL,박락,"[[2994.5,1024.0],[2995.0,1023.5],[2996.0,1023.5],[2997.0,1023.5],[2998.0,1023.5],[2999.0,1023.5],[3000.0,1023.5],[3001.0,1023.5],[3001.5,1023.0],[3001.0,1022.5],[3000.5,1022.0],[3000.5,1021.0],[3000.5,1020.0],[3001.0,1019.5],[3001.5,1019.0],[3002.0,1018.5],[3002.5,1018.0],[3002.0,1017.5],[3001.5,1017.0],[3001.0,1016.5],[3000.5,1016.0],[3000.0,1015.5],[2999.5,1015.0],[2999.0,1014.5],[2998.0,1014.5],[2997.5,1014.0],[2997.0,1013.5],[2996.5,1013.0],[2996.5,1012.0],[2996.5,1011.0],[2997.0,1010.5],[2997.5,1010.0],[2998.0,1009.5],[2998.5,1009.0],[2999.0,1008.5],[2999.5,1008.0],[3000.0,1007.5],[3000.5,1007.0],[3000.5,1006.0],[3000.5,1005.0],[3000.5,1004.0],[3000.5,1003.0],[3001.0,1002.5],[3001.5,1002.0],[3002.0,1001.5],[3002.5,1001.0],[3003.0,1000.5],[3004.0,1000.5],[3004.5,1001.0],[3005.0,1001.5],[3006.0,1001.5],[3006.5,1001.0],[3007.0,1000.5],[3007.5,1000.0],[3007.0,999.5],[3006.5,999.0],[3006.5,998.0],[3006.0,997.5],[3005.0,997.5],[3004.5,998.0],[3004.0,998.5],[3003.0,998.5],[3002.5,998.0],[3002.0,997.5],[3001.5,997.0],[3001.0,996.5],[3000.0,996.5],[2999.0,996.5],[2998.0,996.5],[2997.5,997.0],[2997.0,997.5],[2996.0,997.5],[2995.0,997.5],[2994.5,997.0],[2994.0,996.5]]",243048.90045166,431243.14239502,85.53099871,,,,,0.0014437618,원본사진/DJI_20250702162237_0020_V.JPG,"[""512원본타일/DJI_20250702162237_0020_V__x02560_y00512.png"",""512원본타일/DJI_20250702162237_0020_V__x02560_y01024.png""]","[""512모델예측오버레이/DJI_20250702162237_0020_V__x02560_y00512.png"",""512모델예측오버레이/DJI_20250702162237_0020_V__x02560_y01024.png""]"
DJI_20250702162237_0020_V.JPG,D004560,SPL,박락,"[[2737.5,989.0],[2738.0,989.5]]",243048.84751701,431243.35810852,85.55033445,,,,,2.8185e-06,원본사진/DJI_20250702162237_0020_V.JPG,"[""512원본타일/DJI_20250702162237_0020_V__x02560_y00512.png""]","[""512모델예측오버레이/DJI_20250702162237_0020_V__x02560_y00512.png""]"
DJI_20250702162237_0020_V.JPG,D004561,SPL,박락,"[[2991.0,994.5],[2990.5,995.0],[2990.0,995.5],[2989.0,995.5],[2988.5,996.0],[2988.0,996.5],[2987.0,996.5],[2986.5,997.0],[2986.0,997.5],[2985.0,997.5],[2984.0,997.5],[2983.0,997.5],[2982.0,997.5],[2981.5,998.0],[2981.0,998.5],[2980.5,999.0],[2980.5,1000.0],[2980.0,1000.5],[2979.5,1001.0],[2980.0,1001.5],[2980.5,1002.0],[2980.5,1003.0],[2980.5,1004.0],[2981.0,1004.5],[2981.5,1005.0],[2982.0,1005.5],[2983.0,1005.5],[2983.5,1006.0],[2984.0,1006.5],[2985.0,1006.5],[2985.5,1007.0],[2985.0,1007.5],[2984.0,1007.5],[2983.5,1008.0],[2983.0,1008.5],[2982.0,1008.5],[2981.0,1008.5],[2980.0,1008.5],[2979.0,1008.5],[2978.0,1008.5],[2977.5,1009.0],[2977.5,1010.0],[2977.5,1011.0],[2978.0,1011.5],[2978.5,1012.0],[2979.0,1012.5],[2979.5,1013.0],[2979.5,1014.0],[2979.0,1014.5],[2978.5,1015.0],[2978.0,1015.5],[2977.5,1016.0],[2977.0,1016.5],[2976.5,1017.0],[2976.5,1018.0],[2977.0,1018.5],[2978.0,1018.5],[2978.5,1019.0],[2979.0,1019.5],[2980.0,1019.5],[2981.0,1019.5],[2982.0,1019.5],[2983.0,1019.5],[2983.5,1020.0],[2984.0,1020.5],[2985.0,1020.5],[2985.5,1021.0],[2985.5,1022.0],[2985.5,1023.0],[2985.0,1023.5],[2984.0,1023.5],[2983.0,1023.5],[2982.0,1023.5],[2981.0,1023.5],[2980.0,1023.5],[2979.0,1023.5],[2978.0,1023.5],[2977.0,1023.5],[2976.0,1023.5],[2975.0,1023.5],[2974.0,1023.5],[2973.0,1023.5],[2972.5,1023.0],[2972.5,1022.0],[2972.0,1021.5],[2971.5,1021.0],[2972.0,1020.5],[2972.5,1020.0],[2972.5,1019.0],[2973.0,1018.5],[2973.5,1018.0],[2973.5,1017.0],[2973.5,1016.0],[2973.5,1015.0],[2973.5,1014.0],[2973.0,1013.5],[2972.5,1013.0],[2972.0,1012.5],[2971.5,1012.0],[2971.0,1011.5],[2970.5,1012.0],[2970.0,1012.5],[2969.0,1012.5],[2968.5,1013.0],[2968.0,1013.5],[2967.5,1014.0],[2967.5,1015.0],[2967.5,1016.0],[2967.5,1017.0],[2967.5,1018.0],[2967.5,1019.0],[2968.0,1019.5],[2968.5,1020.0],[2968.5,1021.0],[2968.5,1022.0],[2968.5,1023.0],[2968.0,1023.5],[2967.0,1023.5],[2966.0,1023.5],[2965.0,1023.5],[2964.0,1023.5],[2963.0,1023.5],[2962.0,1023.5],[2961.0,1023.5],[2960.0,1023.5],[2959.0,1023.5],[2958.0,1023.5],[2957.5,1023.0],[2957.5,1022.0],[2957.0,1021.5],[2956.5,1021.0],[2956.5,1020.0],[2956.0,1019.5],[2955.5,1019.0],[2955.0,1018.5],[2954.0,1018.5],[2953.0,1018.5],[2952.0,1018.5],[2951.5,1018.0],[2951.0,1017.5],[2950.0,1017.5],[2949.0,1017.5],[2948.0,1017.5],[2947.5,1018.0],[2947.0,1018.5],[2946.5,1018.0],[2946.0,1017.5],[2945.0,1017.5],[2944.5,1017.0],[2944.0,1016.5],[2943.5,1016.0],[2943.0,1015.5],[2942.5,1015.0],[2942.0,1014.5],[2941.5,1014.0],[2941.5,1013.0],[2941.5,1012.0],[2941.0,1011.5],[2940.0,1011.5]]",243048.8878727,431243.18535614,85.53170681,,,,,0.0010352501,원본사진/DJI_20250702162237_0020_V.JPG,"[""512원본타일/DJI_20250702162237_0020_V__x02560_y00512.png"",""512원본타일/DJI_20250702162237_0020_V__x02560_y01024.png""]","[""512모델예측오버레이/DJI_20250702162237_0020_V__x02560_y00512.png"",""512모델예측오버레이/DJI_20250702162237_0020_V__x02560_y01024.png""]"
DJI_20250702162237_0020_V.JPG,D004562,SPL,박락,"[[3037.0,993.0],[3038.0,993.0]]",243048.91576004,431243.13503265,85.54499006,,,,,2.1058e-06,원본사진/DJI_20250702162237_0020_V.JPG,"[""512원본타일/DJI_20250702162237_0020_V__x02560_y00512.png""]","[""512모델예측오버레이/DJI_20250702162237_0020_V__x02560_y00512.png""]"
DJI_20250702162237_0020_V.JPG,D004563,SPL,박락,"[[3501.5,997.0],[3502.0,997.5],[3503.0,997.5],[3503.5,998.0],[3503.5,999.0],[3503.5,1000.0],[3503.5,1001.0],[3504.0,1001.5],[3504.5,1002.0],[3504.5,1003.0],[3504.5,1004.0],[3505.0,1004.5],[3505.5,1005.0],[3506.0,1005.5],[3507.0,1005.5],[3508.0,1005.5],[3508.5,1006.0],[3509.0,1006.5],[3509.5,1007.0],[3510.0,1007.5],[3511.0,1007.5],[3512.0,1007.5],[3513.0,1007.5],[3514.0,1007.5],[3515.0,1007.5],[3515.5,1008.0],[3516.0,1008.5],[3517.0,1008.5],[3518.0,1008.5],[3518.5,1009.0],[3519.0,1009.5],[3519.5,1010.0],[3519.5,1011.0],[3519.5,1012.0],[3519.5,1013.0],[3519.5,1014.0],[3519.5,1015.0],[3519.0,1015.5],[3518.5,1016.0],[3518.0,1016.5],[3517.0,1016.5],[3516.5,1017.0],[3516.0,1017.5],[3515.5,1018.0],[3516.0,1018.5],[3517.0,1018.5],[3518.0,1018.5],[3519.0,1018.5],[3519.5,1019.0],[3520.0,1019.5],[3521.0,1019.5],[3522.0,1019.5],[3522.5,1020.0],[3523.0,1020.5],[3523.5,1021.0],[3524.0,1021.5],[3524.5,1022.0],[3525.0,1022.5]]",243049.02251339,431242.78838348,85.52349186,,,,,0.0003726561,원본사진/DJI_20250702162237_0020_V.JPG,"[""512원본타일/DJI_20250702162237_0020_V__x03072_y00512.png""]","[""512모델예측오버레이/DJI_20250702162237_0020_V__x03072_y00512.png""]"
DJI_20250702162237_0020_V.JPG,D004564,SPL,박락,"[[3061.0,1003.5],[3061.5,1003.0]]",243048.91152287,431243.11418152,85.53354597,,,,,4.1591e-06,원본사진/DJI_20250702162237_0020_V.JPG,"[""512원본타일/DJI_20250702162237_0020_V__x02560_y00512.png""]","[""512모델예측오버레이/DJI_20250702162237_0020_V__x02560_y00512.png""]"
DJI_20250702162237_0020_V.JPG,D004565,SPL,박락,"[[3072.5,1008.0],[3072.5,1009.0],[3072.5,1010.0],[3072.5,1011.0],[3072.5,1012.0],[3072.5,1013.0],[3072.5,1014.0],[3072.5,1015.0],[3072.5,1016.0],[3073.0,1016.5],[3073.5,1017.0],[3073.5,1018.0],[3074.0,1018.5],[3074.5,1019.0],[3074.5,1020.0],[3074.5,1021.0],[3075.0,1021.5]]",243048.90168571,431243.10317993,85.51935577,,,,,3.08959e-05,원본사진/DJI_20250702162237_0020_V.JPG,"[""512원본타일/DJI_20250702162237_0020_V__x03072_y00512.png""]","[""512모델예측오버레이/DJI_20250702162237_0020_V__x03072_y00512.png""]"
DJI_20250702162237_0020_V.JPG,D004566,SPL,박락,"[[3767.0,1024.0],[3768.0,1024.0],[3769.0,1024.0],[3770.0,1024.0],[3771.0,1024.0],[3772.0,1024.0],[3773.0,1024.0],[3774.0,1024.0],[3775.0,1024.0],[3776.0,1024.0],[3777.0,1024.0],[3778.0,1024.0]]",243049.0812397,431242.5958252,85.51397991,,,,,1.18605e-05,원본사진/DJI_20250702162237_0020_V.JPG,"[""512원본타일/DJI_20250702162237_0020_V__x03584_y01024.png""]","[""512모델예측오버레이/DJI_20250702162237_0020_V__x03584_y01024.png""]"
DJI_20250702162237_0020_V.JPG,D004567,SPL,박락,"[[3777.0,1029.5],[3776.0,1029.5],[3775.5,1030.0]]",243049.07776737,431242.59343719,85.50908947,,,,,9.8334e-06,원본사진/DJI_20250702162237_0020_V.JPG,"[""512원본타일/DJI_20250702162237_0020_V__x03584_y01024.png""]","[""512모델예측오버레이/DJI_20250702162237_0020_V__x03584_y01024.png""]"
DJI_20250702162237_0020_V.JPG,D004568,SPL,박락,"[[3276.5,1046.0],[3279.0,1046.5],[3282.0,1046.5],[3285.0,1047.5],[3288.0,1047.5],[3291.0,1046.5],[3293.5,1047.0],[3297.0,1047.5],[3300.0,1047.5],[3303.0,1048.5],[3305.0,1049.5],[3308.0,1048.5],[3311.0,1048.5],[3315.0,1048.5],[3317.0,1049.5],[3321.0,1049.5],[3323.5,1050.0],[3326.0,1051.5],[3328.5,1052.0],[3331.5,1053.0],[3333.5,1054.0],[3332.5,1057.0],[3331.5,1059.0],[3331.0,1062.5],[3331.0,1064.5],[3332.5,1067.0],[3335.0,1067.5],[3339.0,1067.5],[3340.5,1069.0],[3342.5,1071.0],[3343.5,1073.0],[3344.5,1076.0],[3345.5,1078.0],[3348.0,1079.5],[3350.5,1079.0],[3352.0,1077.5],[3351.5,1075.0],[3354.0,1074.5],[3358.0,1074.5],[3361.0,1074.5],[3365.0,1074.5],[3368.0,1074.5],[3372.0,1074.5],[3374.5,1075.0],[3377.0,1076.5],[3379.0,1077.5],[3381.0,1079.5],[3383.0,1080.5],[3385.5,1082.0],[3386.5,1084.0],[3389.0,1085.5],[3390.5,1084.0],[3392.0,1081.5],[3394.5,1082.0],[3395.5,1085.0],[3398.0,1085.5],[3400.0,1087.5],[3400.5,1090.0],[3401.5,1093.0],[3402.5,1095.0],[3406.0,1095.5],[3408.0,1094.5],[3410.5,1093.0],[3411.0,1090.5],[3413.0,1088.5],[3415.0,1089.5],[3417.5,1090.0],[3420.0,1089.5],[3422.5,1091.0],[3423.5,1093.0],[3427.0,1093.5],[3429.0,1094.5],[3431.5,1096.0],[3433.0,1097.5],[3434.5,1099.0],[3435.5,1102.0],[3434.5,1104.0],[3432.0,1103.5],[3430.0,1102.5],[3429.0,1105.5],[3429.5,1107.0],[3432.0,1108.5],[3435.0,1108.5],[3438.0,1109.5],[3439.5,1111.0],[3438.5,1114.0],[3436.0,1114.5],[3432.0,1114.5],[3430.0,1115.5],[3430.0,1118.5],[3431.0,1120.5],[3434.5,1121.0],[3435.0,1123.5],[3436.5,1126.0],[3438.0,1127.5],[3440.5,1126.0],[3443.0,1125.5],[3445.5,1126.0],[3446.0,1123.5],[3450.0,1123.5],[3453.0,1123.5],[3456.0,1124.5],[3458.0,1125.5],[3460.0,1125.5],[3461.5,1124.0],[3462.5,1126.0],[3463.5,1128.0],[3466.0,1129.5],[3469.0,1129.5],[3470.5,1132.0],[3469.0,1133.5],[3467.5,1135.0],[3469.5,1137.0],[3470.5,1139.0],[3471.5,1142.0],[3472.5,1144.0],[3472.5,1148.0],[3471.0,1149.5],[3468.0,1150.5],[3467.5,1153.0],[3466.5,1156.0],[3464.5,1157.0],[3462.5,1159.0],[3462.5,1162.0],[3465.0,1163.5],[3468.0,1163.5],[3470.0,1163.5],[3473.0,1163.5],[3477.0,1163.5],[3480.0,1163.5],[3483.0,1162.5],[3482.5,1161.0],[3482.0,1158.5],[3483.5,1157.0],[3486.0,1155.5],[3485.5,1154.0],[3484.5,1151.0],[3482.0,1150.5],[3479.0,1149.5],[3477.5,1148.0],[3477.5,1144.0],[3479.0,1142.5],[3482.5,1142.0],[3484.5,1141.0],[3487.0,1139.5],[3488.5,1138.0],[3491.0,1137.5],[3494.0,1136.5],[3497.0,1136.5],[3501.0,1136.5],[3504.0,1136.5],[3507.0,1135.5],[3509.0,1134.5],[3511.0,1132.5],[3512.0,1130.5],[3513.5,1128.0],[3515.5,1128.0],[3518.5,1129.0],[3519.5,1131.0],[3520.5,1134.0],[3521.5,1136.0],[3523.5,1138.0],[3522.5,1140.0],[3523.0,1141.5],[3526.0,1141.5],[3528.0,1143.5],[3531.0,1143.5],[3534.0,1144.5],[3537.0,1144.5],[3539.5,1146.0],[3539.5,1149.0],[3540.5,1152.0],[3540.5,1155.0],[3539.0,1157.5],[3536.0,1157.5],[3535.5,1161.0],[3534.5,1163.0],[3532.0,1164.5],[3529.0,1164.5],[3526.5,1166.0],[3526.0,1168.5],[3524.0,1170.5],[3522.5,1172.0],[3521.0,1173.5],[3518.5,1175.0],[3517.0,1174.5],[3515.5,1172.0],[3516.5,1170.0],[3517.5,1167.0],[3518.0,1165.5],[3515.0,1164.5],[3512.5,1165.0],[3509.5,1166.0],[3508.0,1167.5],[3507.0,1170.5],[3506.0,1172.5],[3505.5,1176.0],[3506.5,1178.0],[3507.5,1181.0],[3509.0,1182.5],[3508.0,1184.5],[3507.0,1186.5],[3505.5,1189.0],[3506.0,1191.5],[3507.5,1194.0],[3508.5,1196.0],[3511.0,1197.5],[3512.5,1199.0],[3514.5,1201.0],[3513.5,1203.0],[3513.0,1206.5],[3511.0,1207.5],[3508.0,1206.5],[3505.5,1207.0],[3502.0,1207.5],[3500.5,1207.0],[3503.0,1208.5],[3504.5,1210.0],[3506.0,1212.5],[3508.0,1213.5],[3510.0,1214.5],[3509.5,1217.0],[3511.0,1218.5],[3514.0,1219.5],[3516.0,1220.5],[3519.5,1221.0],[3520.5,1223.0],[3521.5,1226.0],[3522.5,1228.0],[3524.0,1230.5],[3525.0,1232.5],[3525.5,1236.0],[3526.0,1238.5],[3527.5,1241.0],[3528.5,1243.0],[3529.0,1246.5],[3532.0,1246.5],[3533.5,1244.0],[3534.5,1242.0],[3538.0,1241.5],[3541.0,1241.5],[3545.0,1241.5],[3546.5,1241.0],[3547.5,1244.0],[3548.5,1246.0],[3549.5,1249.0],[3551.0,1248.5],[3552.5,1246.0],[3554.0,1246.5],[3554.5,1250.0],[3553.5,1252.0],[3555.0,1254.5],[3557.0,1255.5],[3561.0,1255.5],[3563.0,1256.5],[3567.0,1256.5]]",243048.76835632,431242.90751648,85.26698065,,,,,0.1455207149,원본사진/DJI_20250702162237_0020_V.JPG,"[""512원본타일/DJI_20250702162237_0020_V__x03072_y01024.png""]","[""512모델예측오버레이/DJI_20250702162237_0020_V__x03072_y01024.png""]"
DJI_20250702162237_0020_V.JPG,D004569,SPL,박락,"[[3081.0,1073.5],[3082.0,1073.5],[3083.0,1073.5],[3084.0,1073.5],[3084.5,1073.0],[3085.0,1072.5],[3086.0,1072.5],[3086.5,1072.0],[3087.0,1071.5],[3087.5,1071.0],[3088.0,1070.5],[3088.5,1070.0],[3089.0,1069.5],[3089.5,1069.0],[3090.0,1068.5],[3090.5,1068.0],[3091.0,1067.5],[3091.5,1067.0],[3092.0,1066.5],[3092.5,1066.0],[3093.0,1065.5],[3093.5,1065.0],[3094.0,1064.5],[3094.5,1064.0],[3094.0,1063.5],[3093.5,1063.0],[3093.5,1062.0],[3093.0,1061.5],[3092.5,1061.0],[3093.0,1060.5],[3093.5,1060.0]]",243048.86663818,431243.0786972,85.46919346,,,,,0.0001483472,원본사진/DJI_20250702162237_0020_V.JPG,"[""512원본타일/DJI_20250702162237_0020_V__x03072_y01024.png""]","[""512모델예측오버레이/DJI_20250702162237_0020_V__x03072_y01024.png""]"
DJI_20250702162237_0020_V.JPG,D004570,SPL,박락,"[[3130.0,1061.0],[3131.0,1061.0],[3132.0,1061.0]]",243048.8807478,431243.05323792,85.47717953,,,,,2.6373e-06,원본사진/DJI_20250702162237_0020_V.JPG,"[""512원본타일/DJI_20250702162237_0020_V__x03072_y01024.png""]","[""512모델예측오버레이/DJI_20250702162237_0020_V__x03072_y01024.png""]"
DJI_20250702162237_0020_V.JPG,D004571,SPL,박락,"[[3107.0,1070.5],[3107.5,1070.0],[3108.0,1069.5],[3108.5,1069.0]]",243048.8688488,431243.06760406,85.46802425,,,,,1.40262e-05,원본사진/DJI_20250702162237_0020_V.JPG,"[""512원본타일/DJI_20250702162237_0020_V__x03072_y01024.png""]","[""512모델예측오버레이/DJI_20250702162237_0020_V__x03072_y01024.png""]"
DJI_20250702162237_0020_V.JPG,D004572,SPL,박락,"[[3459.5,1073.0],[3460.0,1073.5],[3461.0,1073.5],[3462.0,1073.5],[3462.5,1074.0],[3462.5,1075.0],[3462.5,1076.0],[3463.0,1076.5]]",243048.97020054,431242.81890106,85.46615505,,,,,4.5116e-05,원본사진/DJI_20250702162237_0020_V.JPG,"[""512원본타일/DJI_20250702162237_0020_V__x03072_y01024.png""]","[""512모델예측오버레이/DJI_20250702162237_0020_V__x03072_y01024.png""]"
DJI_20250702162237_0020_V.JPG,D004573,SPL,박락,"[[4608.0,1073.0],[4608.0,1074.0],[4608.0,1075.0],[4608.0,1076.0],[4608.0,1077.0],[4608.0,1078.0],[4608.0,1079.0],[4608.0,1080.0],[4608.0,1081.0]]",243049.21248817,431242.00212097,85.45437384,,,,,7.514e-06,원본사진/DJI_20250702162237_0020_V.JPG,"[""512원본타일/DJI_20250702162237_0020_V__x04608_y01024.png""]","[""512모델예측오버레이/DJI_20250702162237_0020_V__x04608_y01024.png""]"
DJI_20250702162237_0020_V.JPG,D004574,SPL,박락,"[[3440.5,1093.0],[3440.0,1092.5],[3439.0,1092.5],[3438.5,1092.0],[3438.5,1091.0],[3438.0,1090.5],[3437.5,1090.0],[3437.5,1089.0],[3438.0,1088.5],[3439.0,1088.5],[3440.0,1088.5],[3440.5,1088.0],[3441.0,1087.5],[3442.0,1087.5],[3442.5,1087.0],[3443.0,1086.5],[3444.0,1086.5],[3444.5,1086.0],[3445.0,1085.5],[3445.5,1085.0],[3445.0,1084.5],[3444.0,1084.5],[3443.5,1084.0],[3443.0,1083.5],[3442.5,1083.0],[3442.0,1082.5],[3441.5,1082.0],[3441.0,1081.5],[3440.0,1081.5],[3439.0,1081.5],[3438.5,1082.0],[3438.0,1082.5],[3437.5,1082.0],[3437.5,1081.0],[3437.0,1080.5]]",243048.96297836,431242.829216,85.46078587,,,,,0.0001680795,원본사진/DJI_20250702162237_0020_V.JPG,"[""512원본타일/DJI_20250702162237_0020_V__x03072_y01024.png""]","[""512모델예측오버레이/DJI_20250702162237_0020_V__x03072_y01024.png""]"
DJI_20250702162237_0020_V.JPG,D004575,SPL,박락,"[[3455.0,1088.5],[3456.0,1088.5],[3457.0,1088.5],[3458.0,1088.5],[3459.0,1088.5],[3459.5,1088.0]]",243048.96074677,431242.81692505,85.45320034,,,,,4.89759e-05,원본사진/DJI_20250702162237_0020_V.JPG,"[""512원본타일/DJI_20250702162237_0020_V__x03072_y01024.png""]","[""512모델예측오버레이/DJI_20250702162237_0020_V__x03072_y01024.png""]"
DJI_20250702162237_0020_V.JPG,D004576,SPL,박락,"[[3166.0,1091.5],[3167.0,1091.5],[3167.5,1091.0],[3168.0,1090.5],[3169.0,1090.5],[3170.0,1090.5],[3170.5,1090.0]]",243048.86985779,431243.02095795,85.44853926,,,,,3.00741e-05,원본사진/DJI_20250702162237_0020_V.JPG,"[""512원본타일/DJI_20250702162237_0020_V__x03072_y01024.png""]","[""512모델예측오버레이/DJI_20250702162237_0020_V__x03072_y01024.png""]"
DJI_20250702162237_0020_V.JPG,D004577,SPL,박락,"[[3449.5,1098.0],[3450.0,1098.5]]",243048.95288372,431242.82486725,85.44600916,,,,,8.6194e-06,원본사진/DJI_20250702162237_0020_V.JPG,"[""512원본타일/DJI_20250702162237_0020_V__x03072_y01024.png""]","[""512모델예측오버레이/DJI_20250702162237_0020_V__x03072_y01024.png""]"
